dataset,record_id,source_file,excel_row,system_id,issue_type,details
Binary,,,,smiles:O=C=O || smiles:[C-]#[O+],component_order_variant,2 source component orders
Ternary,ternary:004343,ternary_vle_english.xlsx,4344,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004344,ternary_vle_english.xlsx,4345,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004345,ternary_vle_english.xlsx,4346,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004346,ternary_vle_english.xlsx,4347,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004347,ternary_vle_english.xlsx,4348,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004348,ternary_vle_english.xlsx,4349,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004349,ternary_vle_english.xlsx,4350,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004350,ternary_vle_english.xlsx,4351,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004351,ternary_vle_english.xlsx,4352,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004352,ternary_vle_english.xlsx,4353,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004353,ternary_vle_english.xlsx,4354,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004354,ternary_vle_english.xlsx,4355,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004355,ternary_vle_english.xlsx,4356,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004356,ternary_vle_english.xlsx,4357,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004357,ternary_vle_english.xlsx,4358,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004358,ternary_vle_english.xlsx,4359,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004359,ternary_vle_english.xlsx,4360,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004360,ternary_vle_english.xlsx,4361,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004361,ternary_vle_english.xlsx,4362,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004362,ternary_vle_english.xlsx,4363,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004363,ternary_vle_english.xlsx,4364,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004364,ternary_vle_english.xlsx,4365,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004365,ternary_vle_english.xlsx,4366,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004366,ternary_vle_english.xlsx,4367,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004367,ternary_vle_english.xlsx,4368,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004368,ternary_vle_english.xlsx,4369,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004369,ternary_vle_english.xlsx,4370,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004370,ternary_vle_english.xlsx,4371,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004371,ternary_vle_english.xlsx,4372,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004372,ternary_vle_english.xlsx,4373,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004373,ternary_vle_english.xlsx,4374,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004374,ternary_vle_english.xlsx,4375,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004375,ternary_vle_english.xlsx,4376,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004376,ternary_vle_english.xlsx,4377,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004377,ternary_vle_english.xlsx,4378,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004378,ternary_vle_english.xlsx,4379,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004379,ternary_vle_english.xlsx,4380,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004380,ternary_vle_english.xlsx,4381,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004381,ternary_vle_english.xlsx,4382,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004382,ternary_vle_english.xlsx,4383,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004383,ternary_vle_english.xlsx,4384,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004384,ternary_vle_english.xlsx,4385,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004385,ternary_vle_english.xlsx,4386,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004386,ternary_vle_english.xlsx,4387,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004387,ternary_vle_english.xlsx,4388,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004388,ternary_vle_english.xlsx,4389,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004389,ternary_vle_english.xlsx,4390,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004390,ternary_vle_english.xlsx,4391,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004391,ternary_vle_english.xlsx,4392,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004392,ternary_vle_english.xlsx,4393,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004393,ternary_vle_english.xlsx,4394,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004394,ternary_vle_english.xlsx,4395,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004395,ternary_vle_english.xlsx,4396,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004396,ternary_vle_english.xlsx,4397,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004397,ternary_vle_english.xlsx,4398,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004398,ternary_vle_english.xlsx,4399,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004399,ternary_vle_english.xlsx,4400,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004400,ternary_vle_english.xlsx,4401,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004401,ternary_vle_english.xlsx,4402,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004402,ternary_vle_english.xlsx,4403,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004403,ternary_vle_english.xlsx,4404,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004404,ternary_vle_english.xlsx,4405,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004405,ternary_vle_english.xlsx,4406,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004406,ternary_vle_english.xlsx,4407,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004407,ternary_vle_english.xlsx,4408,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004408,ternary_vle_english.xlsx,4409,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004409,ternary_vle_english.xlsx,4410,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004410,ternary_vle_english.xlsx,4411,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004411,ternary_vle_english.xlsx,4412,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004412,ternary_vle_english.xlsx,4413,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004413,ternary_vle_english.xlsx,4414,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004414,ternary_vle_english.xlsx,4415,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004415,ternary_vle_english.xlsx,4416,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004416,ternary_vle_english.xlsx,4417,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004417,ternary_vle_english.xlsx,4418,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004418,ternary_vle_english.xlsx,4419,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004419,ternary_vle_english.xlsx,4420,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004420,ternary_vle_english.xlsx,4421,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004421,ternary_vle_english.xlsx,4422,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004422,ternary_vle_english.xlsx,4423,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004423,ternary_vle_english.xlsx,4424,fallback:d95b315545052123 || smiles:CCCO || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004424,ternary_vle_english.xlsx,4425,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004425,ternary_vle_english.xlsx,4426,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004426,ternary_vle_english.xlsx,4427,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004427,ternary_vle_english.xlsx,4428,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004428,ternary_vle_english.xlsx,4429,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004429,ternary_vle_english.xlsx,4430,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004430,ternary_vle_english.xlsx,4431,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004431,ternary_vle_english.xlsx,4432,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004432,ternary_vle_english.xlsx,4433,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004433,ternary_vle_english.xlsx,4434,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004434,ternary_vle_english.xlsx,4435,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004435,ternary_vle_english.xlsx,4436,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004436,ternary_vle_english.xlsx,4437,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004437,ternary_vle_english.xlsx,4438,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004438,ternary_vle_english.xlsx,4439,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004439,ternary_vle_english.xlsx,4440,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004440,ternary_vle_english.xlsx,4441,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004441,ternary_vle_english.xlsx,4442,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004442,ternary_vle_english.xlsx,4443,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004443,ternary_vle_english.xlsx,4444,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004444,ternary_vle_english.xlsx,4445,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004445,ternary_vle_english.xlsx,4446,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004446,ternary_vle_english.xlsx,4447,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004447,ternary_vle_english.xlsx,4448,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004448,ternary_vle_english.xlsx,4449,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004449,ternary_vle_english.xlsx,4450,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004450,ternary_vle_english.xlsx,4451,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004451,ternary_vle_english.xlsx,4452,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004452,ternary_vle_english.xlsx,4453,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004453,ternary_vle_english.xlsx,4454,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004454,ternary_vle_english.xlsx,4455,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004455,ternary_vle_english.xlsx,4456,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004456,ternary_vle_english.xlsx,4457,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004457,ternary_vle_english.xlsx,4458,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004458,ternary_vle_english.xlsx,4459,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004459,ternary_vle_english.xlsx,4460,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004460,ternary_vle_english.xlsx,4461,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004461,ternary_vle_english.xlsx,4462,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004462,ternary_vle_english.xlsx,4463,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004463,ternary_vle_english.xlsx,4464,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004464,ternary_vle_english.xlsx,4465,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004465,ternary_vle_english.xlsx,4466,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004466,ternary_vle_english.xlsx,4467,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004467,ternary_vle_english.xlsx,4468,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004468,ternary_vle_english.xlsx,4469,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004469,ternary_vle_english.xlsx,4470,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004470,ternary_vle_english.xlsx,4471,fallback:b94569dd5711d885 || smiles:CC(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
